9,Neck,0.1195,0.9589,2.2141,-0.0022,0.9995,-0.0095,0.0305
9,Head,0.1606,1.0932,2.2283,0.0000,0.0000,0.0000,0.0000
9,ShoulderLeft,-0.0594,0.8393,2.2162,0.7906,-0.6124,-0.0019,0.0009
9,ElbowLeft,-0.3153,0.8751,2.2513,-0.6446,0.7528,0.1264,0.0433
9,WristLeft,-0.5215,0.8557,2.2672,0.5237,-0.5122,-0.5218,-0.4370
9,HandLeft,-0.6030,0.8662,2.2799,-0.4411,0.5803,0.4923,0.4757
9,HandTipLeft,-0.7000,0.8735,2.3097,0.0000,0.0000,0.0000,0.0000
9,ThumbLeft,-0.6148,0.9262,2.2635,0.0000,0.0000,0.0000,0.0000
9,ShoulderRight,0.3438,0.8640,2.2444,0.7383,0.6714,0.0510,0.0397
9,ElbowRight,0.5535,0.9200,2.2738,0.6075,0.7914,0.0557,0.0380
9,WristRight,0.7546,0.9123,2.2995,-0.0515,0.0382,0.7185,-0.6925
9,HandRight,0.8055,0.9128,2.2957,-0.0171,0.0351,-0.7034,0.7097
9,HandTipRight,0.8803,0.9083,2.2765,0.0000,0.0000,0.0000,0.0000
9,ThumbRight,0.8086,0.9013,2.3310,0.0000,0.0000,0.0000,0.0000
9,HipLeft,0.0260,0.3329,2.1542,0.7266,-0.6528,0.1447,-0.1579
9,KneeLeft,0.0027,-0.0327,2.1787,0.7278,-0.0460,-0.6842,0.0026
9,AnkleLeft,-0.0341,-0.3176,2.1563,0.7360,-0.0209,-0.6729,-0.0720
9,FootLeft,-0.0260,-0.3523,2.0053,0.0000,0.0000,0.0000,0.0000
9,HipRight,0.2111,0.3417,2.1657,0.7041,0.6894,-0.1064,-0.1331
9,KneeRight,0.2446,-0.0586,2.1721,0.7046,0.0351,0.7084,-0.0239
9,AnkleRight,0.3544,-0.3780,2.3245,0.7791,0.2497,0.5692,0.0814
9,FootRight,0.2998,-0.4054,2.1620,0.0000,0.0000,0.0000,0.0000
10,SpineBase,0.1208,0.3430,2.1979,0.0005,0.9993,0.0213,0.0300
10,SpineMid,0.1207,0.6579,2.2114,0.0005,0.9993,0.0213,0.0304
10,SpineShoulder,0.1202,0.8854,2.2153,-0.0008,0.9995,0.0086,0.0308
10,Neck,0.1199,0.9587,2.2138,-0.0023,0.9995,-0.0097,0.0308
10,Head,0.1614,1.0928,2.2285,0.0000,0.0000,0.0000,0.0000
10,ShoulderLeft,-0.0593,0.8393,2.2161,0.7902,-0.6129,-0.0019,0.0015
10,ElbowLeft,-0.3151,0.8750,2.2506,-0.6455,0.7530,0.1215,0.0393
10,WristLeft,-0.5209,0.8556,2.2667,0.5351,-0.5219,-0.5103,-0.4253
10,HandLeft,-0.6030,0.8663,2.2798,-0.4508,0.5924,0.4827,0.4614
10,HandTipLeft,-0.6877,0.8683,2.3030,0.0000,0.0000,0.0000,0.0000
10,ThumbLeft,-0.6144,0.9245,2.2610,0.0000,0.0000,0.0000,0.0000
10,ShoulderRight,0.3441,0.8640,2.2446,0.7380,0.6716,0.0516,0.0407
10,ElbowRight,0.5514,0.9199,2.2735,0.6028,0.7931,0.0870,-0.0039
10,WristRight,0.7536,0.9109,2.2924,-0.0396,0.0267,0.7213,-0.6909
10,HandRight,0.8057,0.9108,2.2947,-0.0219,0.0087,0.7077,-0.7061
10,HandTipRight,0.8745,0.9053,2.2712,0.0000,0.0000,0.0000,0.0000
10,ThumbRight,0.8088,0.9005,2.3342,0.0000,0.0000,0.0000,0.0000
10,HipLeft,0.0266,0.3335,2.1542,0.7245,-0.6551,0.1446,-0.1584
10,KneeLeft,0.0027,-0.0329,2.1787,0.7279,-0.0466,-0.6841,0.0020
10,AnkleLeft,-0.0342,-0.3174,2.1563,0.7362,-0.0210,-0.6726,-0.0722
10,FootLeft,-0.0259,-0.3522,2.0054,0.0000,0.0000,0.0000,0.0000
10,HipRight,0.2118,0.3408,2.1657,0.7071,0.6864,-0.1068,-0.1322
10,KneeRight,0.2446,-0.0585,2.1721,0.6991,0.0344,0.7138,-0.0236
10,AnkleRight,0.3543,-0.3815,2.3235,0.7717,0.2479,0.5807,0.0763
10,FootRight,0.3031,-0.4042,2.1587,0.0000,0.0000,0.0000,0.0000
11,SpineBase,0.1213,0.3430,2.1977,0.0002,0.9993,0.0215,0.0300
11,SpineMid,0.1210,0.6579,2.2112,0.0003,0.9993,0.0215,0.0306
11,SpineShoulder,0.1204,0.8854,2.2152,-0.0010,0.9995,0.0088,0.0312
11,Neck,0.1201,0.9587,2.2138,-0.0025,0.9995,-0.0096,0.0312
11,Head,0.1617,1.0923,2.2289,0.0000,0.0000,0.0000,0.0000
11,ShoulderLeft,-0.0592,0.8392,2.2160,0.7903,-0.6128,-0.0018,0.0012
11,ElbowLeft,-0.3150,0.8751,2.2501,-0.6456,0.7532,0.1201,0.0388
11,WristLeft,-0.5203,0.8554,2.2659,0.5355,-0.5209,-0.5107,-0.4255
11,HandLeft,-0.6029,0.8652,2.2784,-0.4554,0.5882,0.4838,0.4611
11,HandTipLeft,-0.6904,0.8684,2.3071,0.0000,0.0000,0.0000,0.0000
11,ThumbLeft,-0.6123,0.9225,2.2591,0.0000,0.0000,0.0000,0.0000
11,ShoulderRight,0.3442,0.8639,2.2448,0.7380,0.6715,0.0520,0.0410
11,ElbowRight,0.5514,0.9197,2.2737,0.6022,0.7929,0.0927,-0.0113
11,WristRight,0.7537,0.9104,2.2914,-0.0187,0.0427,0.7228,-0.6895
11,HandRight,0.8074,0.9087,2.2914,0.0119,0.0106,0.7181,-0.6958
11,HandTipRight,0.8806,0.9007,2.2763,0.0000,0.0000,0.0000,0.0000
11,ThumbRight,0.8094,0.8993,2.3322,0.0000,0.0000,0.0000,0.0000
11,HipLeft,0.0272,0.3340,2.1540,0.7227,-0.6570,0.1443,-0.1592
11,KneeLeft,0.0027,-0.0329,2.1787,0.7279,-0.0473,-0.6840,0.0017
11,AnkleLeft,-0.0342,-0.3172,2.1563,0.7364,-0.0211,-0.6723,-0.0723
11,FootLeft,-0.0259,-0.3521,2.0048,0.0000,0.0000,0.0000,0.0000
11,HipRight,0.2123,0.3402,2.1654,0.7093,0.6841,-0.1073,-0.1320
